ID,label,condition,diff,p.adj,threshhold,fraction
AT5G66720, Protein phosphatase 2C family protein ,clp1s,-0.371580071,0.620381836,FALSE,Soluble Proteins
AT3G51010, protein translocase subunit ,clp1p,-0.635761366,0.792625302,FALSE,Membrane Proteins
AT3G51010, protein translocase subunit ,clp1s,1.567906568,0.351122855,FALSE,Soluble Proteins
AT3G59280, Protein Transporter,clp1p,-0.675549588,0.63450445,FALSE,Membrane Proteins
AT3G59280, Protein Transporter,clp1s,0.049865285,0.868457855,FALSE,Soluble Proteins
AT5G66570, PS II oxygen-evolving complex 1 ,clp1p,-0.974712709,0.744916229,FALSE,Membrane Proteins
AT5G66570, PS II oxygen-evolving complex 1 ,clp1s,-0.112345035,0.852988554,FALSE,Soluble Proteins
AT1G61520, PSI type III chlorophyll a/b-binding protein ,clp1p,0.404696899,0.828676894,FALSE,Membrane Proteins
AT1G61520, PSI type III chlorophyll a/b-binding protein ,clp1s,-1.103438257,0.505624973,FALSE,Soluble Proteins
AT5G09840, Putative endonuclease or glycosyl hydrolase ,clp1p,0.277469397,0.751169006,FALSE,Membrane Proteins
AT5G09840, Putative endonuclease or glycosyl hydrolase ,clp1s,0.208695608,0.758744638,FALSE,Soluble Proteins
AT3G16230, Putative eukaryotic LigT ,clp1p,-0.396660922,0.722576103,FALSE,Membrane Proteins
AT3G16230, Putative eukaryotic LigT ,clp1s,-0.204492099,0.823630737,FALSE,Soluble Proteins
AT3G22310,PUTATIVE MITOCHONDRIAL RNA HELICASE 1,clp1p,2.060214615,4.00E-04,TRUE,Membrane Proteins
AT3G22310,PUTATIVE MITOCHONDRIAL RNA HELICASE 1,clp1s,3.445011164,4.03E-14,TRUE,Soluble Proteins
AT3G22330,PUTATIVE MITOCHONDRIAL RNA HELICASE 2,clp1p,1.549398264,0.123194579,FALSE,Membrane Proteins
AT3G22330,PUTATIVE MITOCHONDRIAL RNA HELICASE 2,clp1s,1.746071642,0.00154725,TRUE,Soluble Proteins
AT4G26860, Putative pyridoxal phosphate-dependent enzyme,clp1p,-0.309988427,0.743977187,FALSE,Membrane Proteins
AT4G26860, Putative pyridoxal phosphate-dependent enzyme,clp1s,-0.215954397,0.787497308,FALSE,Soluble Proteins
AT3G16420, PYK10-binding protein 1 ,clp1p,-1.622369161,0.693899095,FALSE,Membrane Proteins
AT3G16420, PYK10-binding protein 1 ,clp1s,-0.066385763,0.868655961,FALSE,Soluble Proteins
AT1G74470, Pyridine nucleotide-disulfide oxidoreductase family protein ,clp1p,-0.38183838,0.790218221,FALSE,Membrane Proteins
AT1G74470, Pyridine nucleotide-disulfide oxidoreductase family protein ,clp1s,-0.307076617,0.753373295,FALSE,Soluble Proteins
AT4G29840, Pyridoxal-5-phosphate-dependent enzyme family protein ,clp1p,-0.247682631,0.690408348,FALSE,Membrane Proteins
AT4G29840, Pyridoxal-5-phosphate-dependent enzyme family protein ,clp1s,-0.596201253,0.634238425,FALSE,Soluble Proteins
AT5G11880, Pyridoxal-dependent decarboxylase family protein ,clp1p,0.112035746,0.849751522,FALSE,Membrane Proteins
AT5G11880, Pyridoxal-dependent decarboxylase family protein ,clp1s,-0.244390941,0.813320823,FALSE,Soluble Proteins
AT2G17630, Pyridoxal phosphate (PLP)-dependent transferases superfamily protein ,clp1p,-0.189965032,0.578733123,FALSE,Membrane Proteins
AT2G17630, Pyridoxal phosphate (PLP)-dependent transferases superfamily protein ,clp1s,-0.384902164,0.716030907,FALSE,Soluble Proteins
AT3G22200, Pyridoxal phosphate (PLP)-dependent transferases superfamily protein ,clp1p,-0.539147608,0.121921177,FALSE,Membrane Proteins
AT3G22200, Pyridoxal phosphate (PLP)-dependent transferases superfamily protein ,clp1s,-0.388209825,0.090810665,FALSE,Soluble Proteins
AT4G33680, Pyridoxal phosphate (PLP)-dependent transferases superfamily protein ,clp1p,-0.421252324,0.57496437,FALSE,Membrane Proteins
AT4G33680, Pyridoxal phosphate (PLP)-dependent transferases superfamily protein ,clp1s,-0.739377961,0.058972254,FALSE,Soluble Proteins
AT3G17810, pyrimidine 1 ,clp1p,-0.249056085,0.831252109,FALSE,Membrane Proteins
AT3G17810, pyrimidine 1 ,clp1s,-0.092113218,0.859562873,FALSE,Soluble Proteins
AT3G08860, PYRIMIDINE 4 ,clp1p,0.615856739,0.664420837,FALSE,Membrane Proteins
AT3G08860, PYRIMIDINE 4 ,clp1s,-0.665660421,0.447593147,FALSE,Soluble Proteins
AT5G23300, pyrimidine d ,clp1p,-0.563431013,0.529910148,FALSE,Membrane Proteins
AT5G23300, pyrimidine d ,clp1s,0.027119336,0.837285419,FALSE,Soluble Proteins
AT5G09650, pyrophosphorylase 6 ,clp1p,-0.518666474,0.740470084,FALSE,Membrane Proteins
AT5G09650, pyrophosphorylase 6 ,clp1s,-0.684457966,0.450123142,FALSE,Soluble Proteins
AT1G59900, pyruvate dehydrogenase complex E1 alpha subunit ,clp1p,0.02106888,0.869114171,FALSE,Membrane Proteins
AT1G59900, pyruvate dehydrogenase complex E1 alpha subunit ,clp1s,-0.204685967,0.375138035,FALSE,Soluble Proteins
AT1G01090, pyruvate dehydrogenase E1 alpha ,clp1p,-0.620520882,0.693254876,FALSE,Membrane Proteins
AT1G01090, pyruvate dehydrogenase E1 alpha ,clp1s,-0.320998804,0.672430325,FALSE,Soluble Proteins
AT3G06483, pyruvate dehydrogenase kinase ,clp1p,0.095663967,0.860636176,FALSE,Membrane Proteins
AT3G06483, pyruvate dehydrogenase kinase ,clp1s,-0.620645931,0.702167007,FALSE,Soluble Proteins
AT3G22960, Pyruvate kinase family protein ,clp1p,-0.264673155,0.7544162,FALSE,Membrane Proteins
AT3G22960, Pyruvate kinase family protein ,clp1s,-0.613095874,0.361504638,FALSE,Soluble Proteins
AT4G20360, RAB GTPase homolog E1B ,clp1p,-0.021236224,0.803235594,FALSE,Membrane Proteins
AT4G20360, RAB GTPase homolog E1B ,clp1s,-0.335605575,0.809600361,FALSE,Soluble Proteins
AT2G43360,BIOTIN AUXOTROPH 2,clp1p,2.131546987,0.026406885,FALSE,Membrane Proteins
AT2G43360,BIOTIN AUXOTROPH 2,clp1s,1.777508047,0.002650218,TRUE,Soluble Proteins
AT5G59840, Ras-related small GTP-binding family protein ,clp1p,-0.029119661,0.668970399,FALSE,Membrane Proteins
AT5G59840, Ras-related small GTP-binding family protein ,clp1s,0.095891102,0.852051937,FALSE,Soluble Proteins
AT2G44610, Ras-related small GTP-binding family protein ,clp1p,0.120951376,0.819583223,FALSE,Membrane Proteins
AT2G44610, Ras-related small GTP-binding family protein ,clp1s,0.253089495,0.764216522,FALSE,Soluble Proteins
AT4G09730,RH39,clp1p,0.191085461,0.806370258,FALSE,Membrane Proteins
AT4G09730,RH39,clp1s,1.796931823,6.56E-05,TRUE,Soluble Proteins
AT1G31817, Ribosomal L18p/L5e family protein ,clp1p,1.024113214,0.321222535,FALSE,Membrane Proteins
AT1G31817, Ribosomal L18p/L5e family protein ,clp1s,0.578152567,0.460223219,FALSE,Soluble Proteins
AT2G19730, Ribosomal L28e protein family ,clp1p,-1.128933508,0.51259119,FALSE,Membrane Proteins
AT2G19730, Ribosomal L28e protein family ,clp1s,-0.018897558,0.847252044,FALSE,Soluble Proteins
AT5G65220, Ribosomal L29 family protein ,clp1p,-0.714904853,0.561221231,FALSE,Membrane Proteins
AT5G65220, Ribosomal L29 family protein ,clp1s,0.049037096,0.863854955,FALSE,Soluble Proteins
AT3G59540, Ribosomal L38e protein family ,clp1p,-0.32298521,0.837097966,FALSE,Membrane Proteins
AT3G59540, Ribosomal L38e protein family ,clp1s,-0.170086687,0.744306521,FALSE,Soluble Proteins
AT5G45775, Ribosomal L5P family protein ,clp1p,0.078912553,0.819438357,FALSE,Membrane Proteins
AT5G45775, Ribosomal L5P family protein ,clp1s,-0.503314935,0.560485792,FALSE,Soluble Proteins
AT2G37270, ribosomal protein 5B ,clp1p,0.385902682,0.762929486,FALSE,Membrane Proteins
AT2G37270, ribosomal protein 5B ,clp1s,-0.2560905,0.724367925,FALSE,Soluble Proteins
AT3G01790, Ribosomal protein L13 family protein ,clp1p,-0.293658893,0.761882655,FALSE,Membrane Proteins
AT3G01790, Ribosomal protein L13 family protein ,clp1s,0.592992925,0.584857318,FALSE,Soluble Proteins
AT5G46160, Ribosomal protein L14p/L23e family protein ,clp1p,-0.250188838,0.804239821,FALSE,Membrane Proteins
AT5G46160, Ribosomal protein L14p/L23e family protein ,clp1s,0.353557193,0.523611236,FALSE,Soluble Proteins
AT3G04400, Ribosomal protein L14p/L23e family protein ,clp1p,-0.74257351,0.274157465,FALSE,Membrane Proteins
AT3G04400, Ribosomal protein L14p/L23e family protein ,clp1s,0.025213673,0.871471073,FALSE,Soluble Proteins
AT5G64670,Ribosomal protein L18e/L15,clp1p,1.011228978,0.182728335,FALSE,Membrane Proteins
AT5G64670,Ribosomal protein L18e/L15,clp1s,1.561294426,9.74E-05,TRUE,Soluble Proteins
AT2G42710, Ribosomal protein L1p/L10e family ,clp1p,0.904402093,0.362761658,FALSE,Membrane Proteins
AT2G42710, Ribosomal protein L1p/L10e family ,clp1s,0.5344899,0.480731468,FALSE,Soluble Proteins
AT2G18020, Ribosomal protein L2 family ,clp1p,-0.235781876,0.805849058,FALSE,Membrane Proteins
AT2G18020, Ribosomal protein L2 family ,clp1s,-0.934622866,0.400958974,FALSE,Soluble Proteins
AT2G44065, Ribosomal protein L2 family ,clp1p,0.003377036,0.865741795,FALSE,Membrane Proteins
AT2G44065, Ribosomal protein L2 family ,clp1s,0.805368018,0.264122584,FALSE,Soluble Proteins
AT5G62270, ribosomal protein L20 ,clp1p,0.568872644,0.18863053,FALSE,Membrane Proteins
AT5G62270, ribosomal protein L20 ,clp1s,0.469562641,0.040328704,FALSE,Soluble Proteins
AT4G30930,NUCLEAR FUSION DEFECTIVE 1,clp1p,1.317360886,0.176888842,FALSE,Membrane Proteins
AT4G30930,NUCLEAR FUSION DEFECTIVE 1,clp1s,1.23983401,0.023550805,TRUE,Soluble Proteins
AT1G67430, Ribosomal protein L22p/L17e family protein ,clp1p,0.012565029,0.876814752,FALSE,Membrane Proteins
AT1G67430, Ribosomal protein L22p/L17e family protein ,clp1s,0.085122765,0.79729045,FALSE,Soluble Proteins
AT4G28360, Ribosomal protein L22p/L17e family protein ,clp1p,-0.282808083,0.82879147,FALSE,Membrane Proteins
AT4G28360, Ribosomal protein L22p/L17e family protein ,clp1s,0.530904436,0.53097467,FALSE,Soluble Proteins
AT4G39880, Ribosomal protein L23/L15e family protein ,clp1p,0.444456745,0.574697997,FALSE,Membrane Proteins
AT4G39880, Ribosomal protein L23/L15e family protein ,clp1s,0.545049243,0.535509879,FALSE,Soluble Proteins
AT5G66860, Ribosomal protein L25/Gln-tRNA synthetase,clp1p,0.732259874,0.472040143,FALSE,Membrane Proteins
AT5G66860, Ribosomal protein L25/Gln-tRNA synthetase,clp1s,0.280839207,0.731831379,FALSE,Soluble Proteins
AT4G23620, Ribosomal protein L25/Gln-tRNA synthetase,clp1p,1.897488312,0.11931153,FALSE,Membrane Proteins
AT4G23620, Ribosomal protein L25/Gln-tRNA synthetase,clp1s,-0.253509901,0.813701541,FALSE,Soluble Proteins
AT1G07830, ribosomal protein L29 family protein ,clp1p,-0.250674022,0.806658077,FALSE,Membrane Proteins
AT1G07830, ribosomal protein L29 family protein ,clp1s,0.075667359,0.767461613,FALSE,Soluble Proteins
AT3G17465, ribosomal protein L3 plastid ,clp1p,-0.567633996,0.736411693,FALSE,Membrane Proteins
AT3G17465, ribosomal protein L3 plastid ,clp1s,0.621948074,0.524083112,FALSE,Soluble Proteins
AT2G20060, Ribosomal protein L4/L1 family ,clp1p,-0.133632854,0.830393201,FALSE,Membrane Proteins
AT2G20060, Ribosomal protein L4/L1 family ,clp1s,0.636580093,0.383270043,FALSE,Soluble Proteins
AT1G33140, Ribosomal protein L6 family ,clp1p,-0.158950377,0.784384946,FALSE,Membrane Proteins
AT1G33140, Ribosomal protein L6 family ,clp1s,0.038980626,0.78953215,FALSE,Soluble Proteins
AT1G70190,ribosomal protein L7/L12,clp1p,0.73827535,0.286867124,FALSE,Membrane Proteins
AT1G70190,ribosomal protein L7/L12,clp1s,0.806172622,0.032059244,TRUE,Soluble Proteins
AT3G62870, Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein ,clp1p,-0.609403634,0.629139867,FALSE,Membrane Proteins
AT3G62870, Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein ,clp1s,-0.146730192,0.837109795,FALSE,Soluble Proteins
AT5G53070, Ribosomal protein L9/RNase H1 ,clp1p,-0.226869728,0.834846172,FALSE,Membrane Proteins
AT5G53070, Ribosomal protein L9/RNase H1 ,clp1s,0.245589864,0.80662476,FALSE,Soluble Proteins
AT3G11510, Ribosomal protein S11 family protein ,clp1p,-0.542217434,0.317785632,FALSE,Membrane Proteins
AT3G11510, Ribosomal protein S11 family protein ,clp1s,0.088643635,0.727214776,FALSE,Soluble Proteins
AT4G00100, ribosomal protein S13A ,clp1p,-1.040519054,0.255300566,FALSE,Membrane Proteins
AT4G00100, ribosomal protein S13A ,clp1s,-0.44722023,0.493774414,FALSE,Soluble Proteins
AT4G33865, Ribosomal protein S14p/S29e family protein ,clp1p,-0.00630338,0.854011427,FALSE,Membrane Proteins
AT4G33865, Ribosomal protein S14p/S29e family protein ,clp1s,0.233333587,0.798447633,FALSE,Soluble Proteins
AT1G07210, Ribosomal protein S18 ,clp1p,0.5248154,0.480295686,FALSE,Membrane Proteins
AT1G07210, Ribosomal protein S18 ,clp1s,0.59476093,0.218323041,FALSE,Soluble Proteins
AT3G03600, ribosomal protein S2 ,clp1p,-0.220975793,0.638480602,FALSE,Membrane Proteins
AT3G03600, ribosomal protein S2 ,clp1s,0.065785426,0.860867883,FALSE,Soluble Proteins
AT3G18240, Ribosomal protein S24/S35 ,clp1p,0.746718448,0.552220925,FALSE,Membrane Proteins
AT3G18240, Ribosomal protein S24/S35 ,clp1s,0.605733986,0.610681675,FALSE,Soluble Proteins
AT5G02740, Ribosomal protein S24e family protein ,clp1p,1.956492192,0.306733796,FALSE,Membrane Proteins
AT5G02740, Ribosomal protein S24e family protein ,clp1s,-0.086615213,0.735177675,FALSE,Soluble Proteins
AT4G39200, Ribosomal protein S25 family protein ,clp1p,-0.017329066,0.848568985,FALSE,Membrane Proteins
AT4G39200, Ribosomal protein S25 family protein ,clp1s,-0.444874037,0.620619945,FALSE,Soluble Proteins
AT3G56340, Ribosomal protein S26e family protein ,clp1p,-0.61568037,0.625128512,FALSE,Membrane Proteins
AT3G56340, Ribosomal protein S26e family protein ,clp1s,-0.185177085,0.77238513,FALSE,Soluble Proteins
AT5G35530, Ribosomal protein S3 family protein ,clp1p,-0.055528819,0.847057462,FALSE,Membrane Proteins
AT5G35530, Ribosomal protein S3 family protein ,clp1s,-0.642599653,0.563522069,FALSE,Soluble Proteins
AT3G49080, Ribosomal protein S5 domain 2-like superfamily protein ,clp1p,0.825970125,0.505612705,FALSE,Membrane Proteins
AT3G49080, Ribosomal protein S5 domain 2-like superfamily protein ,clp1s,0.33065543,0.772223638,FALSE,Soluble Proteins
AT5G18380, Ribosomal protein S5 domain 2-like superfamily protein ,clp1p,0.115525273,0.632867395,FALSE,Membrane Proteins
AT5G18380, Ribosomal protein S5 domain 2-like superfamily protein ,clp1s,-0.659077414,0.478577683,FALSE,Soluble Proteins
AT1G64880,Ribosomal protein S5,clp1p,1.185183424,0.212058348,FALSE,Membrane Proteins
AT1G64880,Ribosomal protein S5,clp1s,1.378425082,0.003274749,TRUE,Soluble Proteins
AT1G56070, Ribosomal protein S5/Elongation factor G/III/V family protein ,clp1p,-0.557992132,0.547159516,FALSE,Membrane Proteins
AT1G56070, Ribosomal protein S5/Elongation factor G/III/V family protein ,clp1s,-0.185244912,0.802313974,FALSE,Soluble Proteins
AT5G59850, Ribosomal protein S8 family protein ,clp1p,0.254469256,0.605677476,FALSE,Membrane Proteins
AT5G59850, Ribosomal protein S8 family protein ,clp1s,-0.024917406,0.816365597,FALSE,Soluble Proteins
AT3G10610, Ribosomal S17 family protein ,clp1p,0.066539561,0.855359988,FALSE,Membrane Proteins
AT3G10610, Ribosomal S17 family protein ,clp1s,-1.695248511,0.339409847,FALSE,Soluble Proteins
AT3G01800, Ribosome recycling factor ,clp1p,-0.363170841,0.673256162,FALSE,Membrane Proteins
AT3G01800, Ribosome recycling factor ,clp1s,0.258770058,0.788257828,FALSE,Soluble Proteins
ATCG00490, ribulose-bisphosphate carboxylase ,clp1p,-0.583528279,0.20338741,FALSE,Membrane Proteins
ATCG00490, ribulose-bisphosphate carboxylase ,clp1s,-0.135710529,0.702446465,FALSE,Soluble Proteins
AT5G38410, Ribulose bisphosphate carboxylase (small chain) family protein ,clp1p,-2.307189922,0.426355758,FALSE,Membrane Proteins
AT5G38410, Ribulose bisphosphate carboxylase (small chain) family protein ,clp1s,0.330598041,0.840204608,FALSE,Soluble Proteins
AT1G67090, ribulose bisphosphate carboxylase small chain 1A ,clp1p,-0.073375251,0.865723899,FALSE,Membrane Proteins
AT1G67090, ribulose bisphosphate carboxylase small chain 1A ,clp1s,-0.746487128,0.780627301,FALSE,Soluble Proteins
AT5G54580, RNA-binding (RRM/RBD/RNP motifs) family protein ,clp1p,-0.004147488,0.875343768,FALSE,Membrane Proteins
AT5G54580, RNA-binding (RRM/RBD/RNP motifs) family protein ,clp1s,1.287079259,0.032734429,FALSE,Soluble Proteins
AT2G45300, RNA 3-terminal phosphate cyclase/enolpyruvate transferase,clp1p,-0.440747691,0.740707254,FALSE,Membrane Proteins
AT2G45300, RNA 3-terminal phosphate cyclase/enolpyruvate transferase,clp1s,-0.267375602,0.773943381,FALSE,Soluble Proteins
AT1G30510, root FNR 2 ,clp1p,-0.320155484,0.812117425,FALSE,Membrane Proteins
AT1G30510, root FNR 2 ,clp1s,-0.377536396,0.711843937,FALSE,Soluble Proteins
AT3G56070, rotamase cyclophilin 2 ,clp1p,-0.219649566,0.674676099,FALSE,Membrane Proteins
AT3G56070, rotamase cyclophilin 2 ,clp1s,-0.045311722,0.846697047,FALSE,Soluble Proteins
AT2G39730, rubisco activase ,clp1p,-0.432513366,0.824832688,FALSE,Membrane Proteins
AT2G39730, rubisco activase ,clp1s,-0.768916474,0.561760309,FALSE,Soluble Proteins
AT1G24610, Rubisco methyltransferase family protein ,clp1p,-0.223784693,0.822090629,FALSE,Membrane Proteins
AT1G24610, Rubisco methyltransferase family protein ,clp1s,-0.22938293,0.780973578,FALSE,Soluble Proteins
AT1G80230, Rubredoxin-like superfamily protein ,clp1p,1.50966504,0.621311137,FALSE,Membrane Proteins
AT1G80230, Rubredoxin-like superfamily protein ,clp1s,0.060821114,0.872555931,FALSE,Soluble Proteins
AT3G15640, Rubredoxin-like superfamily protein ,clp1p,0.048159017,0.865132531,FALSE,Membrane Proteins
AT3G15640, Rubredoxin-like superfamily protein ,clp1s,-0.144921084,0.765028887,FALSE,Soluble Proteins
AT4G13940, S-adenosyl-L-homocysteine hydrolase ,clp1p,-0.063827357,0.861606066,FALSE,Membrane Proteins
AT4G13940, S-adenosyl-L-homocysteine hydrolase ,clp1s,-0.746041237,0.681909028,FALSE,Soluble Proteins
AT1G15810, S15/NS1,clp1p,-0.26437093,0.797201721,FALSE,Membrane Proteins
AT1G15810, S15/NS1,clp1s,0.188315703,0.785866547,FALSE,Soluble Proteins
AT1G80620, S15/NS1,clp1p,-0.372990849,0.770104783,FALSE,Membrane Proteins
AT1G80620, S15/NS1,clp1s,-0.312503927,0.740900004,FALSE,Soluble Proteins
AT4G09800, S18 ribosomal protein ,clp1p,-0.229368871,0.856612975,FALSE,Membrane Proteins
AT4G09800, S18 ribosomal protein ,clp1s,-0.603157057,0.598758343,FALSE,Soluble Proteins
AT5G13030, selenoprotein O ,clp1p,0.270688091,0.80889888,FALSE,Membrane Proteins
AT5G13030, selenoprotein O ,clp1s,0.112679279,0.848735246,FALSE,Soluble Proteins
AT4G02380, senescence-associated gene 21 ,clp1p,-0.469409819,0.793970636,FALSE,Membrane Proteins
AT4G02380, senescence-associated gene 21 ,clp1s,0.033043548,0.850755591,FALSE,Soluble Proteins
AT3G13110, serine acetyltransferase 2,clp1p,0.772343059,0.494511786,FALSE,Membrane Proteins
AT3G13110, serine acetyltransferase 2,clp1s,0.581045154,0.446968138,FALSE,Soluble Proteins
AT5G26780, serine hydroxymethyltransferase 2 ,clp1p,0.341113001,0.450588359,FALSE,Membrane Proteins
AT5G26780, serine hydroxymethyltransferase 2 ,clp1s,0.350186888,0.216233405,FALSE,Soluble Proteins
AT4G37930, serine transhydroxymethyltransferase 1 ,clp1p,0.145561427,0.613424806,FALSE,Membrane Proteins
AT4G37930, serine transhydroxymethyltransferase 1 ,clp1s,0.133359094,0.603528944,FALSE,Soluble Proteins
AT3G12800, short-chain dehydrogenase-reductase B ,clp1p,-0.824618247,0.656839569,FALSE,Membrane Proteins
AT3G12800, short-chain dehydrogenase-reductase B ,clp1s,0.002647943,0.878322035,FALSE,Soluble Proteins
AT1G32470, Single hybrid motif superfamily protein ,clp1p,-0.193073384,0.855393715,FALSE,Membrane Proteins
AT1G32470, Single hybrid motif superfamily protein ,clp1s,-0.455058416,0.724664498,FALSE,Soluble Proteins
AT2G35120, Single hybrid motif superfamily protein ,clp1p,-0.393516069,0.26399791,FALSE,Membrane Proteins
AT2G35120, Single hybrid motif superfamily protein ,clp1s,-0.387815111,0.049939905,FALSE,Soluble Proteins
AT4G27585, SPFH/Band 7/PHB domain-containing membrane-associated protein family ,clp1p,-1.031876027,0.483538046,FALSE,Membrane Proteins
AT4G27585, SPFH/Band 7/PHB domain-containing membrane-associated protein family ,clp1s,0.008630473,0.877359144,FALSE,Soluble Proteins
AT5G54100, SPFH/Band 7/PHB domain-containing membrane-associated protein family ,clp1p,-0.411188108,0.716624214,FALSE,Membrane Proteins
AT5G54100, SPFH/Band 7/PHB domain-containing membrane-associated protein family ,clp1s,-0.295642892,0.779520029,FALSE,Soluble Proteins
AT5G42890, sterol carrier protein 2 ,clp1p,-1.037684504,0.635083808,FALSE,Membrane Proteins
AT5G42890, sterol carrier protein 2 ,clp1s,0.517705441,0.787939429,FALSE,Soluble Proteins
AT2G31670, Stress responsive alpha-beta barrel domain protein ,clp1p,-0.343482316,0.805250186,FALSE,Membrane Proteins
AT2G31670, Stress responsive alpha-beta barrel domain protein ,clp1s,-0.230653862,0.817356243,FALSE,Soluble Proteins
AT4G08390, stromal ascorbate peroxidase ,clp1p,-0.333293107,0.546472335,FALSE,Membrane Proteins
AT4G08390, stromal ascorbate peroxidase ,clp1s,-0.227887727,0.51706538,FALSE,Soluble Proteins
AT2G33585, subtilisin-like protease ,clp1p,-0.611147745,0.666842315,FALSE,Membrane Proteins
AT2G33585, subtilisin-like protease ,clp1s,-0.085788449,0.840670169,FALSE,Soluble Proteins
AT5G66760, succinate dehydrogenase 1-1 ,clp1p,-0.311111708,0.399510936,FALSE,Membrane Proteins
AT5G66760, succinate dehydrogenase 1-1 ,clp1s,-0.212765944,0.434414234,FALSE,Soluble Proteins
AT3G27380, succinate dehydrogenase 2-1 ,clp1p,0.423926533,0.513470167,FALSE,Membrane Proteins
AT3G27380, succinate dehydrogenase 2-1 ,clp1s,-0.220438326,0.74959022,FALSE,Soluble Proteins
AT5G40650, succinate dehydrogenase 2-2 ,clp1p,0.001267295,0.843980908,FALSE,Membrane Proteins
AT5G40650, succinate dehydrogenase 2-2 ,clp1s,-0.035603667,0.871045153,FALSE,Soluble Proteins
AT5G09600, succinate dehydrogenase 3-1 ,clp1p,-0.191642847,0.829124837,FALSE,Membrane Proteins
AT5G09600, succinate dehydrogenase 3-1 ,clp1s,-0.487515937,0.739282139,FALSE,Soluble Proteins
AT1G47420, succinate dehydrogenase 5 ,clp1p,-0.197657757,0.802167687,FALSE,Membrane Proteins
AT1G47420, succinate dehydrogenase 5 ,clp1s,-0.144168168,0.737242795,FALSE,Soluble Proteins
AT5G67490, succinate dehydrogenase assembly factor ,clp1p,0.398904759,0.831718932,FALSE,Membrane Proteins
AT5G67490, succinate dehydrogenase assembly factor ,clp1s,0.742430706,0.68829697,FALSE,Soluble Proteins
AT5G51040, succinate dehydrogenase assembly factor ,clp1p,-0.201912182,0.859883012,FALSE,Membrane Proteins
AT5G51040, succinate dehydrogenase assembly factor ,clp1s,-0.59166717,0.693764848,FALSE,Soluble Proteins
AT1G08480, succinate dehydrogenase subunit ,clp1p,-0.495379695,0.607945403,FALSE,Membrane Proteins
AT1G08480, succinate dehydrogenase subunit ,clp1s,0.030446375,0.841240165,FALSE,Soluble Proteins
AT3G47833, succinate dehydrogenase subunit ,clp1p,-0.185410644,0.87068868,FALSE,Membrane Proteins
AT3G47833, succinate dehydrogenase subunit ,clp1s,-2.334204466,0.302498427,FALSE,Soluble Proteins
AT5G62575, succinate dehydrogenase subunit ,clp1p,-0.315443081,0.852208011,FALSE,Membrane Proteins
AT5G62575, succinate dehydrogenase subunit ,clp1s,-0.623151309,0.695251645,FALSE,Soluble Proteins
AT5G08300, Succinyl-CoA ligase,clp1p,-0.247251492,0.548205874,FALSE,Membrane Proteins
AT5G08300, Succinyl-CoA ligase,clp1s,-0.192829911,0.539909492,FALSE,Soluble Proteins
AT5G23250, Succinyl-CoA ligase,clp1p,-0.384386659,0.858184066,FALSE,Membrane Proteins
AT5G23250, Succinyl-CoA ligase,clp1s,0.339775756,0.848205192,FALSE,Soluble Proteins
AT3G27570, Sucrase/ferredoxin-like family protein ,clp1p,-0.238913479,0.825047923,FALSE,Membrane Proteins
AT3G27570, Sucrase/ferredoxin-like family protein ,clp1s,-0.263924694,0.825206303,FALSE,Soluble Proteins
AT4G22220, SufE/NifU family protein ,clp1p,0.232583037,0.769617495,FALSE,Membrane Proteins
AT4G22220, SufE/NifU family protein ,clp1s,-0.040245345,0.858459091,FALSE,Soluble Proteins
AT3G01910, sulfite oxidase ,clp1p,-0.966147185,0.625007072,FALSE,Membrane Proteins
AT3G01910, sulfite oxidase ,clp1s,-0.075555285,0.848279541,FALSE,Soluble Proteins
AT3G17910, Surfeit locus 1 cytochrome c oxidase biogenesis protein ,clp1p,0.375092729,0.766370442,FALSE,Membrane Proteins
AT3G17910, Surfeit locus 1 cytochrome c oxidase biogenesis protein ,clp1s,-0.103480528,0.851664227,FALSE,Soluble Proteins
AT5G58070, temperature-induced lipocalin ,clp1p,-0.049124418,0.855864024,FALSE,Membrane Proteins
AT5G58070, temperature-induced lipocalin ,clp1s,0.2767482,0.772662932,FALSE,Soluble Proteins
AT1G26460, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,0.553383019,0.066750553,FALSE,Membrane Proteins
AT1G26460, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.213037562,0.47239393,FALSE,Soluble Proteins
AT1G55890, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,0.912713491,0.476460945,FALSE,Membrane Proteins
AT1G55890, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.743104008,0.420643362,FALSE,Soluble Proteins
AT1G60770, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,-0.124593923,0.836042219,FALSE,Membrane Proteins
AT1G60770, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.980328561,0.256006402,FALSE,Soluble Proteins
AT2G15690, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,0.828340254,0.665522232,FALSE,Membrane Proteins
AT2G15690, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.286047523,0.702418017,FALSE,Soluble Proteins
AT2G31240, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,1.079706474,0.273449712,FALSE,Membrane Proteins
